,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3197824,1674104558862,2023-01-19 05:02:38,20818.3,19.459,20818.2,3.826,20818.1,0.029,20817.9,3.664,20817.8,0.027,20817.7,1.194,20817.6,0.107,20817.5,1.291,20817.4,0.224,20817.3,1.172,20818.4,11.857,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.2,0.153,20819.3,0.009,20819.4,1.077
3197825,1674104559112,2023-01-19 05:02:39,20818.3,19.285,20818.2,3.826,20818.1,0.029,20817.9,3.664,20817.8,0.097,20817.7,1.194,20817.6,0.107,20817.5,1.291,20817.4,0.154,20817.3,1.172,20818.4,11.377,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197826,1674104559364,2023-01-19 05:02:39,20818.3,19.412,20818.2,3.826,20818.1,0.029,20817.9,3.664,20817.8,0.097,20817.7,1.194,20817.6,0.107,20817.5,1.291,20817.4,0.154,20817.3,1.172,20818.4,11.377,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197827,1674104559614,2023-01-19 05:02:39,20818.3,19.454,20818.2,3.826,20818.1,0.029,20817.9,3.664,20817.8,0.097,20817.7,1.194,20817.6,0.107,20817.5,1.291,20817.4,0.154,20817.3,1.172,20818.4,11.235,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.162,20819.4,1.077,20819.5,0.002
3197828,1674104559865,2023-01-19 05:02:39,20818.3,19.442,20818.2,3.826,20818.1,0.052,20817.9,3.664,20817.8,0.097,20817.7,1.194,20817.6,0.107,20817.5,1.291,20817.4,0.154,20817.3,1.172,20818.4,11.135,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.162,20819.4,1.077,20819.5,0.002
3197829,1674104560116,2023-01-19 05:02:40,20818.3,20.493,20818.2,3.826,20818.1,0.052,20817.9,3.664,20817.8,0.097,20817.7,1.194,20817.6,0.007,20817.5,1.291,20817.4,0.154,20817.3,1.172,20818.4,10.786,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197830,1674104560366,2023-01-19 05:02:40,20818.3,20.253,20818.2,3.826,20818.1,0.052,20817.9,3.664,20817.8,0.097,20817.7,1.194,20817.6,0.007,20817.5,1.291,20817.4,0.154,20817.3,1.172,20818.4,10.752,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197831,1674104560616,2023-01-19 05:02:40,20818.3,27.512,20818.2,4.965,20818.1,0.052,20817.9,3.664,20817.8,0.131,20817.7,0.045,20817.6,0.407,20817.5,1.261,20817.4,0.154,20817.3,1.172,20818.4,0.163,20818.5,1.177,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197832,1674104560867,2023-01-19 05:02:40,20818.3,24.558,20818.2,4.965,20818.1,0.052,20817.9,3.664,20817.8,0.131,20817.7,0.045,20817.6,0.407,20817.5,1.261,20817.4,0.154,20817.3,1.172,20818.4,1.669,20818.5,1.177,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.647,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197833,1674104561118,2023-01-19 05:02:41,20818.3,23.161,20818.2,3.886,20818.1,0.052,20817.9,3.664,20817.8,0.061,20817.7,0.215,20817.6,0.407,20817.5,1.261,20817.4,0.154,20817.3,1.172,20818.4,4.989,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.2,0.153,20819.3,0.06,20819.4,1.101
